conflict_id,medicine_id,conflict_type,source_record_ids,details,status
CONFLICT-dfff9b0d1919361325c3ccb4,MED-9aa5db27e929c3c55d4e5f95,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-c56f61646eb5195612ed0972,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e003a2c7511be3a5fdec0908,MED-726a71850f9514fc52d07b8c,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-5d152264520e2a65db55c803,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e004f87935379323b7ac578f,MED-30342af77a567bb21b65a993,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-b427b366a77b5851f902e00e,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e00fd76176137be6da91820c,MED-2c8f40773c2419e08cb33650,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-2f4c0a403b22bbab44c2f1da,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e01a3cd419c9a60822aa060c,MED-2f015631e55364c2fda0ae39,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-4c3cfd054278ad7d5ca65bb6,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e01cf52d600291c8bfe437a7,MED-d85fe53df6c192e2b9dd5de6,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-20560a1066a7353c025c49eb,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e02c0a90f58aec35ec598896,MED-825bf7e4005fb2b1c8f1dd5f,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-1136f1739b1807eeccf15fce,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e034ffb721851c1de0e47cd5,MED-6c31dd67603530689356cc13,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-46eed378b36aa5fc3946e67e,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e0408f29f83003b8c4e5bbe7,MED-427c4b6d8a46079230d6af2b,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-2bac0e6748746935ecd020ae,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e043ec18886badecdfbf5889,MED-5899fa0923e8dcc353962615,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-043caae504a98ad272d4278c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e04851fab6edf2f9f756c068,MED-82d2e638be269c6723f541fa,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-e77ac56a3810f1127fdb373e,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e04a392e11b1ef16197fd27b,MED-40a7f90a763b66e094e9c694,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-c120e102fb43d72443a331c0,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e050219ee164c79a9de2d961,MED-619f54a84e282325c3df6af0,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-291778c11185d1598da40453,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e0564982bca12487d5642453,MED-5bf7f7bbe9c59a649c9e7344,AMBIGUOUS_COMBINATION_STRENGTH,SRCM-7700fb522cd272440ea51b45,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e059d217cb1369b82d2f6876,MED-ffa7f1de0da96f2a9e3f045a,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-30a8299f675aa57a09396ea9,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e05d6d17bf0f8421eb7767ea,MED-3e68e20388cceba6a657c496,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-b088e92934652ce479f5be36,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e05da5b3709a37b7347c4dbf,MED-4f78c099ef02e94976185ae9,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-04ba1e9746b14a4dd95bf122,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e060a00904c432dabe3cc52d,MED-b5915a12d44a960df5a29ca6,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-54b23fb047ca157f30a1c5d9,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e0647195dbc862fd254ac253,MED-6c7a8893f1491f1ee07f7eaa,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-e5e2a146e604ca8e1159e959,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e077f2045f5077bd4d715029,MED-7ae1c06d8e107453782f4aab,REGISTRATION_IDENTITY_CONFLICT,SRCR-256ca7b5f533216f4951d9b9,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e0894c9d3650777deeca2ac7,MED-a84efd832d913637a60a3ebf,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-4e4f61f4d9d729d2a0c86445,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e08a91e36676ae1e78b12715,MED-e09626a44fceb8dda7125c86,AMBIGUOUS_COMBINATION_STRENGTH,SRCM-9c6a450aae121ee698c56439,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e08af77c8ca084baa5899201,MED-c0c5a2f1ff44d7b02b104b4e,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-e5ec15e845eb80e2906c3445,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e091248ec6abf64f9f96c1bc,MED-c6c75705b5b3b4cedba3acc9,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-31261c234080415f7f6be608,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e093404efe8c9e4c96e45c28,MED-1a7fe8d4cbe8483e19d7c17b,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-cc350af9bf4f642a49a635a8,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e0996132d75f83f05b1ed139,MED-2239e6ef22fdf5d7eea22978,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-09a3792b9da94bbc13842918,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e09e2b86aae05a52f2f8a283,MED-f9702e3283fbafce1f51c513,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-d3cd5e0cbb844134a165f9e6,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e09f7643fa80e8ec7224bb29,MED-1d50940256a588830db76224,REGISTRATION_IDENTITY_CONFLICT,SRCR-9315b0b1b37bb01699c67d61,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e0ab92fa4049c0c54bdfaa6f,MED-9fde3fedfa3fbed031287fa0,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-2a5eceb976857e252448966a,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e0b003be2c0058e2fa3676ae,MED-98fa19720a83af4cb27ad598,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-22bde17b6fc1c342c8274271,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e0b6fc60ce91dc1f0b2249bc,MED-5264ef83c917e98b005b3abe,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-a4cf25ea7e2f94d32899e72b,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e0d1a9937c3c1fca80ab21e0,MED-b084ffa3e6d6f45102dfd8bd,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-e407d867ecd7c15b78e7619d,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e0d572209d080287c707799c,MED-2ed42fe799bf48498f22eddb,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-ac09e5fa909e01cd936a0567,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e0df80a3d0263369aa66397e,MED-b649fa39a9d43c9b2fc1142f,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-eac5af996a2efb295fd25fb7,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e0f2c910b4b8343b523057c2,MED-806ff86d6c86fc2c48f6c083,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-a97282e27b9ab6b2a6c541d2,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e0f68c219ba46dce8b478545,MED-14cfd0c1e2ea9de8192bb5b1,REGISTRATION_IDENTITY_CONFLICT,SRCR-f21dc18810d5c734159b2960,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e0fee9e61516649b0fa37d17,MED-0c929544caf19aa6f461e006,REGISTRATION_IDENTITY_CONFLICT,SRCR-471766a3302db6f81cc5e158,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e10466f734ec6d841305f246,MED-aae22763bf40626fd55ab847,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-39c743713863b24f9078d459,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e107e182fb546302161c402d,MED-b69d8235bf590268da940a3e,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-ab396d329c23266000a43adb,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e110544fec2a27fec1fe68b2,MED-c88a868228a5bc61ad147ce4,AMBIGUOUS_COMBINATION_STRENGTH,SRCM-fb90bc479066a86e4ebc2342,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e119d957e7a29f80afb79cd0,MED-23602c4cd317bf8b57354f0b,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-4342a7229438539ca8c0260d,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e11b1b84d02c3ebcc6950c93,MED-7c4c16a3986c6e2769055ea6,AMBIGUOUS_COMBINATION_STRENGTH,SRCM-5df365e19572941572a6bc1a,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e11de592a2e835e437d899fb,MED-5be8e7e0bf1ce8d6b44b2357,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-8f6c1686f125eaa361fa90de,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e130ba7d4b3e96351892258c,MED-05b9c60c711e26b5072130f0,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-274baf4c3ff07dce7d44e8c5,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e1358ab66df44922b8b57fd7,MED-6561147013f44fe3cb9075d9,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-818da105610a49649ca1ea08,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e147682175b4f41113931d63,MED-124c8ba844deacc36c088260,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-ff1702a0d762b2905a4326f8,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e14ddde9f2c6ef7f6ff8c6c4,MED-4b18d6f0bea32d1ab0588ee8,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-51447a6a26252c495188b038,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e15174680e84329eb176b173,MED-2b913209e96bcb85ad7bcd90,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-e38f3adc4ae0d4b00828db71,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e1557c23bd2593ca6ba155f0,MED-24b9cc8fe60f96281b3451fd,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-555d44bfeb7ddc51086052b9,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e160b0b50e42ea5ff9ee257e,MED-5141f6adc266cc45b00cb53f,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-f36b9293254691581f64950b,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e16563de7b58bf7b14d170ed,MED-ab1c6d82162d8a30f358a596,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-7a3366880ef96f0d8a5f8a1a,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e16b6c0bf10be2248ab2f8ff,MED-6e16da28601220f136837cdc,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-833c51e5797fd65d7ef8bda1,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e16f0e29c7a46642c2a8112e,MED-418e7b66f109785170b08ccb,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-07c41eb1240fc0cd8e75e9a8,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e17241769c9d2da5e33227a9,MED-9c2b787372306bdabbdd3253,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-74fa8f9a4f946dc4bab62b17,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e177083188e85f98808bfff3,MED-f75bb07e033f087174d559ff,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-2e0284d553a9c02a299c7200,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e180388decd952af02cd4a19,MED-e02fc64092bbf9151596efbf,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-faacf3c0f2f24a3ece698821,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e1a280cacda3ebf3b5142931,MED-f6f2c505f87ef20808076a35,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-738ef53f2af7995482704773,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e1ac10d7d2847455cf6d4777,MED-df2c778aa5816ea0c9f687c2,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-4c1d6bbf0d4b88135c8888f4,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e1ad3a28e257bc99d1811408,MED-9fc808d017f99db97bcb00f3,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-df020cc6ed7b217abc69cd32,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e1afb802586280b3fd089196,MED-003e6a97c1bf93d2a1e5ef12,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-c5329e8d7767939c47928c24,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e1b6aeb48292f00fafc6167e,MED-18155046e2da91151fa1e171,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-d93466b81bbfcff07009edb2,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e1d1391d3c63cabb1e42bcec,MED-13f0ed00be5ac0540d3539a7,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-b9d262db77bb88362b750bf0,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e1d523ec2dd024aac5e2ccf3,MED-5c17579b7b6b6a62da25fe05,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-5a07c432c3d8a97e94933e40,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e1d5f2d054b570dc805967dc,MED-5110a5f1bb2c4a3c0a84fd2d,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-8b5b7bc5c7efdfc59a8c3abd,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e1d88039fcf37c0e16597fa0,MED-aa8ae53163f016fc0d0ae69b,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-e86a28a1b22b6e63a21882c7,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e1e6cb158947b4e873ec6522,MED-faea125bb448288d1b86533e,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-51a4abacf7f233dfdc895a76,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e1edb7e01884dbc753eae4cd,MED-4d7da5b53c6e77c7b75f7733,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-ae8a7a92d6652881e29f2b07,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e1ef5e1ee52e816631ec5c19,MED-e6caf83be7971e3552ec1370,REGISTRATION_IDENTITY_CONFLICT,SRCR-d002d515315c1ca3fe741183,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e1f2517cc0e6541acff29c65,MED-8efab57809f063036fb60e47,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-7b3e3cda747f4a461451dfec,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e1fb368bbef0945142aac123,MED-141f7f5f752806bd02705c77,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-2664a2f2b7c6ba9fb05ed2b7,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e1fe687ba123c3e2d096275f,MED-da5de659e787c39b3b6e3596,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-b407182b2783674d1225ea7d,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e2068f4e8b88e4b39e497013,MED-7e738db0e02fa7bb95b8a8b1,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-1c7cddea193bf34e6777cfcf,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e20a4bd508d82364cc938751,MED-b749dc6b7a80223af5f2c504,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-e5d119d445e23d83092859e4,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e20d990fcaed182aa5722099,MED-96fd16ac262c789a736a106f,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-6e28e546cb1ac29afee89b22,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e21eecd9ac6127bd79de37ad,MED-688f67347b07323ed9669321,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-0f827d92f7406925065fe78b;SRCR-82354b90ae56aba97bf5e310;SRCR-a5911d206aad2f4aadab1ea4,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e220950da5db4b4a91b747b0,MED-7254d04c56d8c843f8920cfe,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-68d4a1205a74a04794d60a57,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e2293c67648ebb4f44a867f5,MED-597ead99b1d06fc5f4490240,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-47a3cb60f0521e5fc2dab86e,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e22e131518d77b2dae561b14,MED-70284b99166b39a1fafac10c,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-d26f6f101608030d3e12ad40,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e2319f22a833526240092cdc,MED-daf1f1d6f1df218d955ef37b,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-51fe0fa78690427534fc2349,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e2385a2b113593b2516c7172,MED-770f2ecf2f7010a612a5152e,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-a67f5ac01c06589086fde39a,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e23b30964b42a9429d87ca39,MED-ccd25a831e66cb15ebbd714a,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-66e267d78b3d115694dee28e,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e23bbf0040626a9c5a6a541b,MED-000636815c00141db5a241a9,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-7903751c7f4ce80a665afbad,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e24c6ca5e392f9e861885677,MED-d1b199c5603e8e9dd82aed42,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-09e742967c5574d31dfb10af,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e24fa16870b1f05bf055b264,MED-256a3b1ccb6b486284516815,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-8c715d976fd4b3485329a7a0,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e25294689d5a8a45ec58d8a3,MED-390e61d5c2f779fd27db51ff,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-d87253dabaae2f6744cff999,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e25a191380a5ff89873511ed,MED-6435e25d1f3a5398b6666688,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-f3f153ab2fed8b5c7b87fa10,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e25cd810580917dd04a4155e,MED-0274e77e998eaa2f11f9774f,AMBIGUOUS_COMBINATION_STRENGTH,SRCM-9bebb4f1fe6f3b2759393389,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e2719bd4004a2e535822b655,MED-f11095dcc0888578a2549175,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-08a047fb3c64aaf3a8500c2b,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e277087d0172c5974e356805,MED-abe62c118c4e327f1e4c7751,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-ebdbf16029542d512005db63,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e2790390d934c17da5f27716,MED-18c206ec6e618a08656ad2ef,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-8429ce1105ef7ed9da4705c1,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e2806cd09be0d1db626c5f09,MED-72ef740cb1690f106bfaa0e6,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-e1fa4aa981a597edd8271075,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e281937c7bda48d90d9df20a,MED-04f4b76fce31b8cb1f6240a8,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-eb20e8fb49a049c8a0cbf706,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e28489ee9ce7376d5a8eb9ab,MED-d1567cf45ac9b9d06209de94,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-66c9b28386ae62a44465a47d,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e286f99489d82a67c54e474d,MED-5ef30697d76f627fb3dfc8ee,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-188728b79f4baa829bcc6090,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e28bd18840fc74d65b851eca,MED-53a785156dffebf8ea4ee171,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-e6b2730be9ee5ca06f03dbf9,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e29366272dc8be33cd420be9,MED-b45d344c9eab427c1b069f8e,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-fbe02bca0af84e9efca72f0c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e295b3baca8aeafa128716ca,MED-029896aa5fc01f99081a2b16,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-eead98a77b0166a718ef2e41,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e2964f30660bf1aa9b0af337,MED-d238cf4dd24af843d892c935,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-0e8a17a27f8c34667bf0ded1,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e29741c13597ea770ac9828e,MED-1d7199bb66805ca53d5c0196,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-3c71bd03654b667a2fc05d67,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e2a612d9543fac28d9542fed,MED-db38459e8e9402129c402018,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-82d505f2e6bb6779090a50a8,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e2a7df27724c0f5945275c6b,MED-73b5e6785e273745dfc25682,REGISTRATION_IDENTITY_CONFLICT,SRCR-c3f1c3ee8c47564f7c1b7889,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e2bb7531da5ab6c4aee2d090,MED-185c43a3dd809cd5ff9abcf6,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-a2a2862a4265d489ea5e4694,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e2bd4bc9052d7014798eef0a,MED-cb40753f6cba2e6a712b9e87,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-a74b64865f3c7df79d94436d,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e2d675ed10312a3a7f1b4c85,MED-316b08acdd1d55bc1c8a0445,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-658163bfed8a1c220f0b4c8f,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e2e39f24492bf5c93e6fe3a7,MED-7900eb5969f487b893350692,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-9cf5581ab5e3884f42905238,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e2e45dd56134e263dcc5a73c,MED-a4aadcf3cc02805fe5ff2214,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-20f2875067179ed29c76de3e,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e2ece6d8bf7cd4701440b7e9,MED-060986405d854694149eb853,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-4614f1529667fe126cfc62e7,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e2ed23f9006dde11fd0db6d2,MED-84adcbf74c4a743349690e92,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-0b11c1024d4183b247809942,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e2efab0df7b2c136decdf6db,MED-6c92d2ad8f8e1b26449839b0,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-0fb7b84ad3ef03a83294b38e,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e2efe3d4984df84cbf7ec5ac,MED-103536eb5b535030cb997a59,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-529d390fe232921e48318625,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e307f23b00c925b75b1e487b,MED-c0023876fc613864b0c0212f,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-cae1a7f182daedad1892fff1,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e3209fb4b413819e156e28df,MED-b00b7605d29ba9ee85baa88a,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-d6b86fc38e436d62123f7aa3,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e32352c20825d33fc8b2dc8a,MED-d462732c7efec1c553410a64,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-508dd5b663fa1e84c458081f,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e3297b95e8681925b24a15ca,MED-ed81e05ae88aafa711eec4c1,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-b1dbf9c51c29e74dfae7778f,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e3300090dd9df0217bafed00,MED-611c0a81f684448063447fb2,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-53f113967634bc9fe8c131ac,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e3319f932cb752f5b2659f12,MED-857a3944127ab279632101bb,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-959ad4d059079ff3767fb225,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-e3345a074390997a62402886,MED-544861162c2cbe18296acc02,REGISTRATION_IDENTITY_CONFLICT,SRCR-a6f0bb907361afa96c4e2e4f,Critical source evidence was preserved without automatic resolution.,QUARANTINED
